1.744029	-1.349776	0.997727
1.715908	0.102350	0.913677
2.016370	-1.845988	0.977255
2.858343	0.293759	0.766905
1.174798	-1.323379	0.751213
2.376712	1.121732	0.986827
8.555305	0.324024	0.119306
0.661374	0.983164	0.684926
9.849372	0.369648	0.317128
9.852635	0.989694	0.105495
0.925340	-1.255486	0.890267
8.671381	1.361308	0.304375
0.932651	0.104427	0.956391
8.479200	-0.373159	0.237489
10.536625	1.905742	0.212437
9.669298	1.993064	0.478948
1.471381	-1.602954	0.884250
9.915192	0.806131	0.392424
8.738387	0.810295	0.374347
9.476584	-0.325591	0.102145
8.994863	0.469041	0.169151
2.585046	1.639180	0.963316
8.433794	-0.915894	0.090426
0.394308	-1.911414	0.730290
8.847028	0.233998	0.355626
1.954387	-1.467248	0.869460
9.643693	0.782165	0.415912
2.496824	1.229588	0.600776
7.850153	-1.483339	0.077140
7.837496	-2.807257	0.290853
0.230580	-1.720228	0.628888
8.709141	-0.807852	0.121066
9.770217	1.516873	0.207919
9.751257	-1.162917	0.284396
3.117057	1.254939	0.912176
8.453928	-0.388310	0.419180
1.333351	-1.022566	0.827175
8.912699	-0.529998	0.386665
0.557132	-0.576160	0.905585
9.150640	-1.831382	0.004022
1.227404	-1.955530	0.992975
2.179233	0.345466	0.550882
7.566013	-1.382231	0.190003
-1.397564	-1.875711	0.612634
1.005256	-0.852771	0.512781
9.617946	0.983653	0.047416
1.440577	-0.428863	0.533924
10.581585	2.013186	0.425441
3.593517	1.173567	0.759056
8.693455	-0.898477	0.311206
9.067254	-0.937284	0.342231
1.799878	0.502918	0.864089
8.943499	-0.207496	0.386433
1.714692	0.170940	0.815245
8.268755	-0.107222	0.371542
1.719400	0.015773	0.985295
10.391439	2.170232	0.496202
8.311943	-1.211035	0.080238
2.424933	-0.618108	0.503152
8.477611	1.342809	0.408263
8.254275	-1.823391	0.360027
6.875097	-2.341707	0.312080
1.659961	-0.083957	0.901228
8.731105	0.864178	0.274971
8.027157	-0.440937	0.103716
7.586099	-0.718041	0.440599
9.100068	-1.053562	0.444723
9.007575	-0.421825	0.046843
8.238669	-0.941129	0.080874
7.922874	-0.540108	0.390813
9.451317	0.663354	0.184395
2.961613	0.678681	0.855604
8.781005	-1.450596	0.385984
3.070917	1.417759	0.709377
1.851107	1.308050	0.853763
2.542348	-0.429421	0.639923
0.935557	0.290746	0.815089
0.464241	-1.685811	0.540888
8.475038	-0.127801	0.017830
1.925295	-0.345165	0.766287
8.969301	-1.060792	0.366093
1.609634	0.410172	0.581346
2.597934	0.033674	0.568385
9.435907	1.733270	0.463236
2.991953	1.545696	0.844841
9.459974	0.615389	0.477855
0.190679	-1.363354	0.991021
0.941970	-2.782171	0.690006
2.547231	0.705390	0.708941
1.267721	-0.852480	0.788443
1.293804	0.073034	0.858709
7.855139	-1.086968	0.427642
1.128564	-1.238272	0.978635
2.370516	-0.948682	0.817848
1.041326	-2.127057	0.955720
8.853772	-1.699002	0.157394
2.267654	1.572531	0.588562
8.226189	0.703746	0.206756
7.785691	-0.282088	0.098080
8.365915	-1.527697	0.438396
9.852350	0.342510	0.365204
9.326822	0.596620	0.167228
7.569777	-2.602290	0.451811
10.464765	1.131063	0.077743
0.919878	-1.277474	0.672118
2.422088	-1.722315	0.620195
10.205709	1.339290	0.290917
4.558527	3.154502	0.612448
9.276436	0.743931	0.424190
-0.103260	-3.165879	0.553818
1.856927	-0.698000	0.882898
2.541467	0.317059	0.613968
1.826000	0.078910	0.977183
9.204416	-0.410076	0.406454
1.985145	0.610349	0.943451
10.135041	0.752208	0.426083
9.877007	0.836613	0.171552
9.776158	0.181812	0.213084
1.065317	1.294811	0.619779
9.555928	1.371485	0.378939
9.349051	-0.315621	0.311289
1.754091	-0.812590	0.775877
3.734323	0.914934	0.755012
9.483892	-2.243336	0.045163
10.001975	0.264159	0.434362
1.860062	-1.579256	0.713291
1.151829	-0.614410	0.531247
7.340414	-1.650000	0.043542
1.755654	0.277488	0.932107
8.607859	-1.525191	0.371147
3.531367	3.393152	0.642094
3.301663	1.065877	0.921727
0.259044	-3.502208	0.729166
1.056722	0.033865	0.730104
8.837811	-0.372578	0.474219
3.667212	0.929661	0.574117
8.849621	-0.626960	0.291364
2.771386	1.557132	0.698479
3.261418	0.784954	0.820144
10.348862	0.583271	0.361946
0.879703	-1.153807	0.705476
0.809517	-0.145261	0.606165
1.454560	0.362274	0.660932
7.850963	-1.091597	0.048817
2.321549	-0.462459	0.988570
10.963078	1.868837	0.249842
1.024917	-1.006862	0.870643
1.829591	1.694632	0.782391
1.844492	-0.381259	0.851540
8.239607	-2.998945	0.385783
2.164808	0.475076	0.875026
1.077316	-0.182459	0.790755
0.962672	-1.513103	0.683022
8.247839	-0.064451	0.406515
9.289465	1.229622	0.437560
0.802141	-1.110619	0.657464
7.592531	-1.343966	0.464815
3.243715	2.138585	0.620584
9.287957	-0.708736	0.317294
0.755690	-3.009682	0.741857
3.018062	2.804061	0.614883
9.458466	-2.267067	0.014348
0.591615	-0.629553	0.757712
8.131059	-1.368601	0.019760
9.268086	1.150103	0.216560
9.056838	1.727262	0.101617
2.635166	-0.096186	0.755633
8.163319	-1.361958	0.280383
11.144034	4.009006	0.093093
8.265996	-0.724758	0.363247
6.977776	-3.658083	0.267338
1.045951	-1.297878	0.928269
9.278001	0.051309	0.380469
8.878191	-0.173738	0.108878
8.555067	0.303091	0.062607
1.497534	-1.592428	0.803581
8.415479	-0.819808	0.381446
6.560898	-1.099024	0.310142
11.005187	2.976788	0.171973
2.638564	-0.023801	0.735059
10.090822	0.796261	0.287999
2.794510	-0.212407	0.912035
8.970844	0.077894	0.054299
1.347038	0.418421	0.571409
0.380463	-1.671600	0.759156
1.662899	-0.883979	0.885311
9.343121	-1.763098	0.140335
10.469616	2.130455	0.290647
8.085674	1.055780	0.497808
9.365082	0.718703	0.493218
8.143244	-1.218219	0.237905
3.819189	2.530449	0.914926
10.789358	1.952416	0.186185
8.295199	-1.782682	0.133783
2.786601	0.534688	0.531980
0.775152	-1.805469	0.839018
2.542333	1.325799	0.576778
9.035556	-1.177537	0.063072
8.322160	-0.886208	0.255089
0.744037	-0.976498	0.946452
2.781527	2.499019	0.851044
8.533964	-0.305844	0.065374
7.810140	-1.090692	0.352509
1.774301	1.146201	0.705922
-0.049712	-2.589352	0.723278
10.577588	1.674821	0.495661
8.849334	0.314220	0.286495
-0.207232	-1.710893	0.687933
10.153921	2.835915	0.075148
8.347847	-1.041522	0.297429
9.732225	0.960352	0.324395
9.020458	0.220337	0.479865
7.417713	-0.943285	0.460749
10.060144	2.481112	0.337204
1.799463	-1.140087	0.817488
8.717580	-0.741586	0.082931
8.795739	0.635670	0.236561
9.486199	0.734363	0.288739
9.910918	1.287288	0.399573
2.323341	1.655487	0.971558
0.789886	0.194501	0.612720
0.616805	-1.561158	0.669784
7.352769	-1.638548	0.264111
0.849611	-1.008771	0.700907
2.013609	-0.296080	0.842635
9.750970	2.167289	0.163749
2.791484	0.834652	0.549657
9.885597	0.936059	0.277970
8.596526	0.879109	0.407708
10.093797	0.672114	0.209555
2.532220	2.889272	0.588491
1.281261	-0.867555	0.920365
2.830653	-0.228040	0.951086
8.506312	-1.944431	0.322730
2.871624	1.151054	0.791716
2.890403	1.237295	0.793541
6.606538	-3.379708	0.390792
2.033579	-0.281388	0.912836
9.376809	0.747659	0.037703
0.410571	-1.349375	0.978962
2.442166	0.160001	0.934731
3.950609	2.735524	0.854176
11.480287	1.793173	0.001176
9.485501	0.877438	0.335737
1.145664	-3.664376	0.884552
7.133152	0.010493	0.143037
9.422756	0.649001	0.305816
9.610906	-1.621775	0.217451
1.841770	-1.684798	0.846194
3.058501	0.680918	0.903801
9.472469	0.703318	0.483035
1.567986	-0.266504	0.520937
9.591909	1.453838	0.486418
0.879753	-0.815079	0.776142
8.953752	1.969375	0.043407
3.038106	1.027684	0.845632
1.924634	-0.400443	0.509658
8.638307	-2.884520	0.320439
2.373455	0.193790	0.570458
3.103213	-0.297183	0.901529
2.501681	0.907627	0.734708
8.901056	-0.677413	0.042250
1.904892	-0.470035	0.699076
7.723168	-0.500114	0.392399
9.163886	0.412143	0.117369
8.785300	0.584631	0.121917
0.466940	-1.146955	0.736805
9.247976	-1.199350	0.069920
8.890944	-1.604259	0.282621
9.618563	1.094699	0.023709
7.704115	-0.535727	0.294313
9.695858	0.311354	0.395797
1.496391	0.119409	0.782340
8.050311	0.001757	0.079560
9.515712	0.565068	0.380373
0.457177	0.144884	0.537578
4.211402	1.315350	0.965982
7.240196	-1.734642	0.095213
1.741187	-1.754807	0.655017
8.686797	0.793621	0.139371
7.886523	-1.208839	0.273876
9.966663	0.294909	0.338751
2.231974	0.153826	0.676241
8.780989	-1.282917	0.439859
3.863850	2.550423	0.829755
3.150601	1.398269	0.534919
8.340032	-0.454539	0.138303
1.581685	-0.165179	0.900950
10.212135	-0.537007	0.475185
1.970168	-0.871112	0.931980
10.393952	0.647188	0.142616
8.891846	-2.422734	0.168309
9.470722	1.018028	0.115050
2.047534	0.000120	0.991738
9.586568	1.478193	0.309931
1.020774	0.311699	0.824752
2.070673	0.091906	0.849102
2.239451	-0.238771	0.774943
0.101055	-0.840950	0.666815
4.439827	1.380255	0.876413
1.470308	-0.262440	0.869732
9.483133	1.236431	0.313615
8.432607	-0.965950	0.237264
8.278668	-1.769766	0.352718
1.131863	-0.766518	0.942274
7.075273	-1.774432	0.010071
9.485089	0.549705	0.166687
10.111242	3.525154	0.257044
3.193046	-0.664146	0.657836
8.318342	-2.563563	0.461027
2.555973	-0.774921	0.522910
8.261198	-1.750267	0.405735
2.078760	-0.244760	0.584600
7.529320	-0.618886	0.473983
1.834496	-0.001322	0.548055
9.487949	0.489381	0.312577
1.246880	1.286720	0.804142
9.325962	0.457898	0.006287
10.731362	2.640746	0.150888
8.782634	-0.093389	0.191998
1.467095	0.944490	0.936346
2.053203	1.020731	0.837207
1.980020	1.201655	0.873781
8.456396	-0.128524	0.323404
11.023520	1.644085	0.399202
1.221212	0.253202	0.661074
6.410508	-1.856615	0.271456
8.921687	-2.354396	0.114271
8.048347	0.175805	0.400134
2.293309	1.599958	0.964530
3.775382	1.038496	0.796156
2.670846	0.043645	0.774838
1.688279	-0.628190	0.893549
9.829069	1.053307	0.298722
1.522178	-1.750335	0.530646
9.511449	0.641337	0.431318
7.525059	-1.319520	0.304828
1.851017	0.440967	0.919171
2.830403	1.593433	0.843481
6.907016	-3.224233	0.257664
4.445104	0.827219	0.594028
9.350885	0.293384	0.268906
10.133124	2.497631	0.203739
3.132033	1.943692	0.510650
7.938208	-2.089951	0.097511
3.134877	0.315209	0.934669
10.241524	0.398846	0.110690
10.170574	1.585898	0.488925
9.502241	0.116054	0.182608
2.052749	0.071078	0.583221
2.747508	-0.046498	0.963573
3.436794	0.993630	0.854217
7.652606	0.539766	0.192349
10.103628	2.972329	0.220301
7.358017	-0.584204	0.416198
2.606872	0.645449	0.655656
9.846525	0.151829	0.253836
2.433782	0.170196	0.754684
9.641963	2.510073	0.116275
7.696587	-3.106272	0.200122
1.565934	0.509613	0.950323
2.207357	-0.312960	0.685339
8.506163	-1.285198	0.478895
8.337575	0.695813	0.259557
0.788818	-0.458779	0.503558
3.027580	0.833234	0.661821
2.507330	0.178903	0.774397
9.522287	1.431595	0.117449
1.389547	-0.524188	0.638987
10.538104	1.002733	0.001517
3.496880	0.650418	0.934766
9.353331	1.581482	0.233847
2.226012	1.196232	0.923028
0.748279	-2.117380	0.658555
2.140509	0.869227	0.586261
10.889848	2.432095	0.396148
8.013652	-3.465059	0.282573
7.833842	0.128948	0.049025
0.866272	-2.412557	0.655051
1.447760	0.607691	0.596280
1.410718	0.635319	0.766393
8.812625	-1.511124	0.267884
6.636026	-2.300152	0.126932
7.883279	0.605969	0.238515
1.729651	-0.287349	0.520542
1.852523	-0.882973	0.706069
9.101887	-0.767207	0.060452
2.119403	-0.700710	0.610295
3.426840	0.819858	0.908685
8.735533	-0.794801	0.387144
2.995412	-0.861217	0.564925
1.430932	1.349557	0.649944
9.058858	0.337368	0.284636
9.435235	0.911895	0.236951
9.211763	0.428205	0.180948
10.419075	0.249926	0.289635
8.633769	-1.207864	0.452188
3.036904	2.077838	0.629391
9.028357	0.779693	0.275313
9.599139	0.456693	0.054766
2.571858	-0.844321	0.865513
10.396304	1.564402	0.006381
2.151995	-1.300296	0.730684
8.486717	-0.657118	0.322973
1.294263	-0.215414	0.653580
1.918278	-2.044428	0.963254
2.534659	1.862136	0.592806
7.889694	-1.313141	0.339909
2.656369	-1.119536	0.946627
8.744067	-1.206251	0.444547
8.258180	-1.696356	0.146255
1.067517	-2.500560	0.829052
1.708872	-0.134964	0.896051
9.667986	1.090840	0.448962
8.231717	0.341165	0.320608
0.428087	0.443924	0.503921
11.074844	2.125958	0.007808
1.440087	-0.500200	0.636489
1.397810	-1.128151	0.584543
9.076246	-0.455483	0.457060
2.319700	-0.467861	0.623115
9.148096	0.744160	0.177295
10.502720	0.874805	0.068792
1.904807	0.574338	0.954527
10.923905	1.238812	0.227483
8.964216	0.600630	0.309325
3.086322	0.967962	0.999652
-0.166290	-3.759208	0.581699
8.314031	-0.816873	0.316131
9.884748	1.616271	0.330505
3.064214	0.958214	0.941633
0.706436	-3.025696	0.661705
1.453542	-0.092238	0.629202
7.747735	-0.607601	0.090736
10.125077	1.861553	0.291155
2.408841	-1.488299	0.505347
8.643486	1.309743	0.381640
1.112994	0.140780	0.529565
1.642000	0.252860	0.885100
8.028650	-2.077746	0.043896
2.539232	-0.084942	0.587972
7.839303	-2.477667	0.367878
2.239516	-0.186950	0.711134
7.986080	-0.688515	0.112033
9.508188	-0.753119	0.049407
8.972224	-1.505765	0.453439
8.011317	-2.156076	0.450117
2.760042	1.115368	0.667391
1.248258	-0.027674	0.777682
2.665901	1.660038	0.577005
8.722508	0.627294	0.256218
10.324832	3.033047	0.480708
2.772450	2.242215	0.865278
8.385297	-1.408441	0.421185
1.887959	0.858382	0.748053
2.278670	0.546697	0.698018
8.768213	0.459367	0.193180
8.960563	-0.830263	0.277385
3.007654	1.068802	0.933558
1.670017	-0.143107	0.521761
7.642299	-0.995872	0.273872
2.149048	-0.270640	0.661023
0.551974	0.073378	0.567851
1.814775	0.285054	0.957271
1.573122	0.047758	0.862562
8.740466	1.085673	0.191847
8.506530	-1.343681	0.131855
1.431242	-0.369508	0.757175
9.764538	-0.929439	0.175903
0.790381	-1.913959	0.631835
1.420794	-0.678090	0.677747
8.857165	-0.177484	0.487313
2.747047	0.696425	0.508889
3.444947	0.763890	0.596112
8.503186	-0.387761	0.474242
1.955775	0.830306	0.689406
2.243648	0.721343	0.683190
2.587194	1.523639	0.550312
-0.412310	-2.216694	0.845247
1.267385	-1.069270	0.767280
8.672888	0.341762	0.020118
-0.068515	-1.200076	0.826600
8.410595	-1.358888	0.305198
8.732973	1.468485	0.206725
11.314139	2.376212	0.081284
7.835165	-1.383337	0.426811
3.884948	0.612645	0.560203
6.958594	-0.823756	0.431862
8.139861	-1.852244	0.499951
5.199681	3.269176	0.886500
1.983404	-0.473336	0.773121
8.628882	-0.337922	0.437089
7.381051	0.041984	0.235933
9.953307	-0.246760	0.249955
4.008413	-0.330085	0.506686
8.850990	1.008740	0.022658
9.760129	-0.201983	0.064311
1.819665	-0.137415	0.574942
2.351452	0.975720	0.827606
2.287809	0.562474	0.869847
-0.342048	-2.930099	0.990178
1.437160	-1.355675	0.901317
7.847872	-0.160847	0.219355
2.041217	0.196018	0.719446
1.553911	-0.377218	0.507894
1.452954	0.468595	0.902101
8.866727	0.914994	0.473847
1.647322	-0.340621	0.544653
0.252785	-2.062327	0.837228
3.556278	1.086232	0.779499
8.433451	-0.916252	0.229544
8.734811	0.031641	0.483906
8.964910	-0.433253	0.216029
8.601940	0.070985	0.378821
8.975277	-0.595121	0.297073
7.778967	-2.281129	0.074130
0.337336	-1.736833	0.540691
7.662974	-0.149033	0.352528
8.447442	0.146090	0.232347
1.944160	0.115215	0.542758
2.851223	1.335994	0.832834
1.446066	0.044878	0.597307
11.465229	2.212105	0.034938
8.750573	0.255553	0.367145
2.818580	1.098128	0.715327
2.404237	1.034256	0.642928
8.769272	0.154110	0.310494
9.386338	-0.487067	0.039285
8.380449	-1.459354	0.274801
2.084102	1.156587	0.593378
8.596502	0.791235	0.482577
9.093453	-0.621856	0.018940
7.459906	-3.423396	0.270166
7.985979	-0.932825	0.005527
1.353169	-4.265231	0.617650
10.125833	1.361186	0.457706
10.651892	0.051849	0.238866
2.517198	0.930128	0.589404
7.746943	-1.248919	0.151947
9.533622	0.452278	0.362274
1.683195	0.320086	0.727404
2.287102	0.283049	0.661951
10.438226	0.727361	0.174799
2.665689	0.946600	0.982332
1.068017	-0.514524	0.699666
10.601976	0.450535	0.464695
2.246432	0.225063	0.799759
8.312375	-0.218196	0.252377
4.960372	1.051658	0.544819
9.626298	0.809268	0.415676
9.582085	0.335345	0.008964
0.726228	-2.883728	0.522384
8.578682	-0.999877	0.168276
2.296007	0.709595	0.780291
1.762450	-1.589270	0.871431
1.998118	0.937844	0.756113
2.036528	1.605777	0.787508
1.228867	-1.079416	0.524342
0.850632	-0.200962	0.896127
2.707212	1.383023	0.976407
3.130818	-0.631836	0.682642
8.018697	0.028537	0.467137
1.238395	-0.427323	0.577166
3.289040	1.622336	0.658530
9.276524	-0.456612	0.200474
3.618261	1.029871	0.662248
3.829482	1.370786	0.534291
0.751309	-2.120372	0.826263
10.001276	3.269955	0.259215
10.019687	1.865580	0.297492
8.283418	-2.237270	0.129514
10.861326	1.691837	0.010848
0.639444	-2.960676	0.626782
8.473474	-0.546544	0.006942
6.612818	-3.659930	0.257191
3.920116	1.365959	0.786587
8.151845	-1.017973	0.425280
8.878501	-0.342945	0.296758
1.858963	-0.153289	0.917133
9.806972	2.383285	0.185796
2.011546	-1.564466	0.714705
8.162318	-1.157308	0.161658
4.663868	3.239388	0.773466
1.359574	-1.820719	0.566072
8.053702	-2.914522	0.285404
10.788259	4.118507	0.125899
8.739798	0.125271	0.002896
0.631583	-0.943162	0.770375
8.169740	-2.768944	0.199323
10.860548	0.687227	0.341481
2.285102	-0.162918	0.967546
0.304696	-3.912074	0.624930
7.433961	-1.832160	0.291801
9.490270	0.995522	0.150304
1.937417	0.579969	0.682995
9.696685	1.494165	0.458720
9.249501	0.048625	0.025920
8.029162	-3.515258	0.329522
9.524427	-1.628533	0.118023
2.809625	0.847858	0.940602
11.476296	2.647962	0.099330
8.054555	0.697479	0.298569
0.016630	-3.101751	0.718185
3.358091	1.789486	0.785739
8.756524	-0.129501	0.393495
1.690416	0.746111	0.630597
10.726756	0.526124	0.276248
11.993683	3.572211	0.405705
1.949985	-1.342804	0.648897
10.936373	1.494369	0.247077
0.664589	-1.621013	0.890710
7.821684	-1.736919	0.266611
3.326591	2.337335	0.523909
9.356974	0.820158	0.485462
8.180117	-1.209119	0.465164
9.770915	1.181977	0.086301
8.956273	-0.404070	0.233617
2.591398	0.158366	0.599335
9.823962	0.130169	0.041572
9.747624	2.461234	0.496082
3.986690	2.692464	0.889097
9.409653	-0.078654	0.448506
3.099997	1.116058	0.986646
8.925714	1.622582	0.109204
9.941459	2.531967	0.379018
9.531296	0.711502	0.399233
-0.172459	-1.532242	0.661861
0.446062	-1.725329	0.942813
2.619962	0.909274	0.807113
1.282779	-0.475216	0.666867
0.989697	-1.755988	0.504639
9.004044	-0.748043	0.067140
9.961720	1.322064	0.164337
4.124573	0.352793	0.770713
8.218436	1.015738	0.350820
3.189106	2.145301	0.980402
8.264061	1.252881	0.400150
2.101004	0.984646	0.868770
4.987891	4.266466	0.627565
0.567362	-0.343036	0.676390
0.979743	-0.145551	0.801401
9.643946	-0.197798	0.408505
2.523012	1.049633	0.761965
3.672155	2.801087	0.502964
1.536393	1.153288	0.513362
2.193806	-0.876926	0.920514
0.808859	-1.428848	0.644835
-0.551490	-4.087355	0.704668
7.384619	-2.703054	0.321813
2.144676	-0.549311	0.976634
7.017838	-3.026354	0.226432
7.270774	-1.386232	0.005784
9.159085	-1.721693	0.200930
1.924018	-0.773689	0.591742
8.423059	2.086685	0.389162
7.326488	-0.907136	0.261582
7.477791	-1.562247	0.094804
1.117174	-1.588496	0.828158
1.699456	1.409969	0.545662
9.558778	1.160282	0.011960
7.166121	-2.251579	0.392246
9.219164	-1.317371	0.395251
9.141879	-0.820869	0.138716
10.947302	1.571937	0.011384
3.270335	1.117260	0.758060
8.038287	-1.921492	0.363229
1.559557	0.967363	0.855901
1.914746	-0.343212	0.781405
3.276380	1.346860	0.598705
9.940104	-0.855874	0.249558
9.274479	0.554776	0.220157
9.017360	0.764396	0.281391
1.754554	2.793719	0.561797
2.142622	0.683770	0.820528
2.516213	1.605935	0.960677
7.709260	-2.380636	0.410230
1.983820	1.061427	0.797028
8.542495	0.437511	0.390290
1.504013	-0.045783	0.969092
9.523322	1.014468	0.129631
1.041646	-1.211392	0.635262
9.511985	1.265864	0.042378
-0.008984	-1.162497	0.513406
8.011449	-1.086692	0.073671
3.853368	1.272690	0.656381
8.052444	-2.388217	0.103036
1.379896	0.626745	0.664439
2.682094	0.716036	0.819671
1.821663	-1.949424	0.910148
1.420183	-2.962801	0.989658
9.408788	0.114850	0.320463
4.128582	2.066229	0.669540
9.494022	-0.886978	0.414444
8.150484	-1.553465	0.017397
3.011494	-1.344214	0.889146
9.683340	1.005749	0.037898
0.058438	-2.015386	0.541013
9.404494	1.293454	0.125860
9.274109	0.499391	0.351290
0.592623	-1.226096	0.561445
9.388992	0.261253	0.040963
5.914704	-2.663182	0.044594
0.050623	-1.015483	0.923662
3.752059	0.983864	0.889008
8.808766	-0.676185	0.477668
1.440355	0.101199	0.847742
7.654199	-1.547761	0.185881
3.203862	0.205812	0.905971
9.166427	1.115598	0.349002
9.725741	0.333914	0.006683
9.978977	1.751912	0.007418
1.725408	-0.801359	0.524544
6.454164	-3.464534	0.459192
10.501235	1.945861	0.307724
7.357261	-1.561753	0.435280
2.126753	2.618180	0.680374
8.499120	-0.347289	0.007411
8.355610	-0.447457	0.115786
10.244364	0.248990	0.040463
9.671542	0.727734	0.188059
8.438391	-0.541345	0.212753
2.271994	0.330885	0.831802
2.140332	-0.809023	0.602243
9.186707	1.031502	0.203119
10.002092	0.699324	0.172585
2.713659	0.398689	0.624534
11.004803	1.253733	0.285910
3.484240	2.995085	0.765447
1.905679	0.996313	0.903738
-0.135400	-2.754023	0.663844
2.274099	1.445947	0.967561
3.488403	0.958327	0.556430
1.496100	0.119992	0.677232
1.838764	1.604502	0.895947
2.254657	0.148853	0.501383
8.351591	0.106405	0.415078
3.500800	2.255325	0.885974
1.659507	0.373449	0.999299
8.881262	-2.567635	0.376583
2.476294	0.574437	0.580573
2.587463	0.447569	0.725107
10.171063	3.711783	0.229579
9.766467	0.900184	0.052999
3.264702	0.943916	0.608085
8.047921	-2.436110	0.206798
1.688536	-1.318689	0.983204
1.865176	-1.144149	0.876667
8.363110	0.330817	0.152736
9.050748	-0.349422	0.215449
1.795646	0.835553	0.785309
8.374975	-2.319898	0.304333
2.924371	2.350698	0.686867
0.970468	-2.233929	0.911431
9.570402	-0.013952	0.249800
7.688329	-1.507171	0.203493
9.224282	1.581582	0.090579
7.733514	-0.530749	0.245166
2.779886	0.027919	0.915301
9.072624	-0.364928	0.097948
9.792582	0.539448	0.182773
0.574442	-1.690444	0.686733
0.938343	-2.257160	0.783175
9.381991	2.732556	0.282256
9.742262	1.098454	0.130077
1.957156	0.478784	0.708836
3.887594	0.672334	0.552669
1.731003	-1.338862	0.908803
2.981029	-0.821209	0.944518
1.165648	-2.877478	0.799981
2.927759	0.871570	0.565777
9.897386	0.280383	0.136238
8.612203	1.083122	0.464243
10.137988	0.528974	0.422170
7.074752	0.344450	0.437808
10.474850	0.696395	0.179471
1.358277	-1.372082	0.960267
2.435194	-0.946170	0.816516
8.901454	-0.709368	0.469592
7.847954	-1.180791	0.283733
8.512695	-0.112502	0.497220
8.856060	0.042789	0.304578
0.689476	-2.932426	0.841264
1.821593	-2.058973	0.747461
2.262021	0.524610	0.518828
